,rt,response,axes,cogr,condition,subj_idx,angle
33779,1101.800000004005,1,1.0,1.0,C1,39,45
33780,1475.8150000125174,1,2.0,1.0,C2,39,45
33781,1510.0899999961255,0,2.0,0.0,I2,39,45
33782,1190.0449999957345,1,2.0,0.0,I2,39,45
33783,1820.934999966994,0,1.0,0.0,I1,39,45
33784,2335.6399999465802,1,2.0,1.0,C2,39,45
33785,2024.5899999863468,1,1.0,0.0,I1,39,45
33786,1196.185000007972,1,1.0,1.0,C1,39,45
33787,1332.559999951627,1,2.0,1.0,C2,39,45
33788,1184.4249999849126,0,2.0,0.0,I2,39,45
33789,1255.349999992177,1,2.0,1.0,C2,39,45
33790,1656.4950000029055,1,1.0,0.0,I1,39,45
33791,1126.5800000401214,0,2.0,0.0,I2,39,45
33792,1734.7249999875205,0,2.0,0.0,I2,39,45
33793,2414.4750000559725,1,2.0,1.0,C2,39,45
33794,2869.7549999924377,0,2.0,1.0,C2,39,45
33795,2402.2949999780394,1,2.0,0.0,I2,39,45
33796,2533.9149999781507,1,1.0,0.0,I1,39,45
33797,2284.96499999892,1,2.0,1.0,C2,39,45
33798,2389.945000002627,1,1.0,0.0,I1,39,45
33799,2354.1299999924377,1,1.0,0.0,I1,39,45
33800,949.1750000161121,1,1.0,1.0,C1,39,45
33801,1363.9599999878556,1,1.0,1.0,C1,39,45
33802,2422.4399999948223,1,1.0,1.0,C1,39,45
33803,1039.809999987483,1,2.0,1.0,C2,39,45
33804,2190.709999995306,1,1.0,0.0,I1,39,45
33805,1944.2399999825284,1,2.0,0.0,I2,39,45
33806,2334.484999999404,1,1.0,0.0,I1,39,45
33807,1565.805000020191,1,1.0,0.0,I1,39,45
33808,866.890000004787,1,1.0,1.0,C1,39,45
33809,1468.024999951013,1,2.0,1.0,C2,39,45
33810,1287.7600000356324,1,1.0,1.0,C1,39,45
33811,892.4550000228917,1,2.0,1.0,C2,39,45
33812,985.3400000138208,1,2.0,0.0,I2,39,45
33813,1133.8049999903888,1,2.0,1.0,C2,39,45
33814,1619.9149999883955,1,2.0,1.0,C2,39,45
33815,1066.6450000135228,1,2.0,1.0,C2,39,45
33816,1355.2700000000184,0,1.0,0.0,I1,39,45
33817,885.7600000337696,1,2.0,1.0,C2,39,45
33818,1628.5200000274924,1,1.0,1.0,C1,39,45
33819,1665.4250000137836,1,2.0,0.0,I2,39,45
33820,2606.320000020787,1,1.0,0.0,I1,39,45
33821,1784.519999986515,1,1.0,0.0,I1,39,45
33822,916.655000008177,1,2.0,0.0,I2,39,45
33823,1272.2349999821745,1,1.0,1.0,C1,39,45
33824,1435.910000000149,1,1.0,1.0,C1,39,45
33825,2268.3949999627657,1,1.0,0.0,I1,39,45
33826,1420.3749999869613,1,1.0,1.0,C1,39,45
33827,1198.534999974072,1,2.0,0.0,I2,39,45
33828,2067.9549999767914,0,2.0,0.0,I2,39,45
33829,1214.0249999938533,1,2.0,0.0,I2,39,45
33830,822.7349999942818,1,2.0,0.0,I2,39,45
33831,1192.139999999199,1,1.0,0.0,I1,39,45
33832,1574.4749999721537,1,2.0,1.0,C2,39,45
33833,1599.4649999774995,1,1.0,1.0,C1,39,45
33834,1483.9550000033341,1,1.0,0.0,I1,39,45
33835,786.3849999848752,1,1.0,1.0,C1,39,45
33836,1870.274999993853,1,2.0,0.0,I2,39,45
33837,1123.1750000151806,1,2.0,1.0,C2,39,45
33838,1737.2649999451826,1,1.0,0.0,I1,39,45
33839,1502.150000014808,1,2.0,0.0,I2,39,45
33840,2119.8250000015832,1,1.0,1.0,C1,39,45
33841,1510.9200000297278,0,1.0,1.0,C1,39,45
33842,1508.1149999750778,1,2.0,1.0,C2,39,45
33843,1243.4749999665655,1,1.0,1.0,C1,39,45
33844,1886.7300000274554,1,2.0,1.0,C2,39,45
33845,2372.254999994766,1,1.0,0.0,I1,39,45
33846,895.7400000072084,1,2.0,0.0,I2,39,45
33847,1139.260000025388,1,2.0,1.0,C2,39,45
33848,2385.409999988042,1,1.0,0.0,I1,39,45
33849,1506.3800000352787,1,1.0,0.0,I1,39,45
33850,2209.6749999909657,1,2.0,1.0,C2,39,45
33851,1879.6650000149384,1,1.0,1.0,C1,39,45
33852,2120.249999978114,1,1.0,1.0,C1,39,45
33853,892.5150000141002,0,2.0,0.0,I2,39,45
33854,997.014999971725,1,2.0,0.0,I2,39,45
33855,1392.9600000265054,1,2.0,0.0,I2,39,45
33856,1810.8350000111386,1,1.0,0.0,I1,39,45
33857,1352.0900000003164,0,2.0,0.0,I2,39,45
33858,1815.824999997858,1,2.0,0.0,I2,39,45
33859,2004.3799999984915,1,1.0,0.0,I1,39,45
33860,1021.0599999991246,1,1.0,1.0,C1,39,45
33861,1183.2300000241958,1,1.0,1.0,C1,39,45
33862,1300.7399999769405,1,2.0,1.0,C2,39,45
33863,1806.6950000356885,1,2.0,1.0,C2,39,45
33864,835.2450000238605,1,2.0,1.0,C2,39,45
33865,1561.3499999744818,0,2.0,0.0,I2,39,45
33866,1349.7550000320184,1,1.0,1.0,C1,39,45
33867,2311.9500000029802,1,1.0,1.0,C1,39,45
33868,1868.5699999914505,1,2.0,1.0,C2,39,45
33869,1267.9800000041726,1,2.0,0.0,I2,39,45
33870,1114.144999999553,1,1.0,1.0,C1,39,45
33871,1044.6600000141189,1,1.0,0.0,I1,39,45
33872,922.3200000124052,1,2.0,0.0,I2,39,45
33873,1247.4749999819326,1,2.0,0.0,I2,39,45
33874,1595.035000005737,1,1.0,1.0,C1,39,45
33875,1294.8299999698065,1,1.0,1.0,C1,39,45
33876,2264.755000011064,1,2.0,1.0,C2,39,45
33877,1111.6299999994226,0,2.0,0.0,I2,39,45
33878,1557.2849999880414,1,1.0,0.0,I1,39,45
33879,1049.7900000191294,1,1.0,1.0,C1,39,45
33880,1840.6149999937045,1,1.0,0.0,I1,39,45
33881,2070.0049999868493,1,1.0,0.0,I1,39,45
33882,2116.8499999912456,1,1.0,0.0,I1,39,45
33883,848.4649999882097,1,2.0,1.0,C2,39,45
33884,930.6199999991804,1,2.0,1.0,C2,39,45
33885,1169.3800000357444,1,2.0,0.0,I2,39,45
33886,832.4250000296161,1,2.0,1.0,C2,39,45
33887,845.9600000060162,1,1.0,1.0,C1,39,45
33888,1420.0000000419095,1,2.0,1.0,C2,39,45
33889,1083.2850000006147,0,2.0,0.0,I2,39,45
33890,834.015000029467,1,1.0,1.0,C1,39,45
33891,1281.684999994468,1,2.0,1.0,C2,39,45
33892,2153.3499999786727,1,1.0,0.0,I1,39,45
33893,1620.2350000385195,1,1.0,0.0,I1,39,45
33894,1369.185000017751,1,1.0,1.0,C1,39,45
33895,1882.9200000036508,0,1.0,0.0,I1,39,45
33896,1701.8500000122006,1,1.0,1.0,C1,39,45
33897,940.1899999938904,1,1.0,1.0,C1,39,45
33898,1116.2749999784862,0,1.0,0.0,I1,39,45
33899,837.4699999694712,1,1.0,0.0,I1,39,45
33900,1168.7800000072455,1,1.0,0.0,I1,39,45
33901,1315.8350000157952,1,2.0,0.0,I2,39,45
33902,884.2299999669194,1,2.0,0.0,I2,39,45
33903,1069.9049999821,1,1.0,0.0,I1,39,45
33904,1237.0550000341611,0,2.0,0.0,I2,39,45
33905,646.7549999943002,0,2.0,1.0,C2,39,45
33906,1655.6050000363032,1,2.0,1.0,C2,39,45
33907,1444.170000031591,1,2.0,1.0,C2,39,45
33908,801.5499999746678,0,2.0,0.0,I2,39,45
33909,695.0599999981932,1,2.0,0.0,I2,39,45
33910,702.8849999769591,1,2.0,1.0,C2,39,45
33911,1305.884999979753,1,2.0,1.0,C2,39,45
33912,1913.5699999751525,0,1.0,0.0,I1,39,45
33913,877.3700000019742,1,1.0,1.0,C1,39,45
33914,1398.8699999754315,1,1.0,1.0,C1,39,45
33915,2143.2700000004847,1,1.0,0.0,I1,39,45
33916,1147.2300000023097,1,1.0,1.0,C1,39,45
33917,959.2950000078416,0,2.0,1.0,C2,39,45
33918,1126.7249999800695,1,2.0,0.0,I2,39,45
33919,910.2749999728984,0,2.0,0.0,I2,39,45
33920,3730.03500001505,0,2.0,1.0,C2,40,45
33921,1115.025000181049,0,2.0,1.0,C2,40,45
33922,1504.8150001093743,0,2.0,1.0,C2,40,45
33923,2719.814999960363,1,1.0,0.0,I1,40,45
33924,3042.919999919832,1,1.0,1.0,C1,40,45
33925,1068.1100003421307,0,1.0,1.0,C1,40,45
33926,2247.779999859631,1,1.0,0.0,I1,40,45
33927,2420.810000039637,1,2.0,1.0,C2,40,45
33928,2072.8600001893938,1,1.0,0.0,I1,40,45
33929,2038.8449998572464,1,1.0,0.0,I1,40,45
33930,2038.7849998660386,1,2.0,0.0,I2,40,45
33931,1227.3149997927248,1,1.0,1.0,C1,40,45
33932,1448.6599997617307,1,1.0,1.0,C1,40,45
33933,1433.3599996753037,1,1.0,1.0,C1,40,45
33934,2009.844999760389,1,2.0,1.0,C2,40,45
33935,1274.3100002408028,0,2.0,1.0,C2,40,45
33936,2484.4400002621114,0,1.0,1.0,C1,40,45
33937,2188.5799998417497,1,1.0,0.0,I1,40,45
33938,1701.3949998654425,1,2.0,0.0,I2,40,45
33939,1532.405000180006,1,2.0,0.0,I2,40,45
33940,1855.9900000691407,1,1.0,0.0,I1,40,45
33941,1796.604999806732,1,1.0,1.0,C1,40,45
33942,1599.4500000961123,1,2.0,0.0,I2,40,45
33943,2256.915000267327,1,1.0,1.0,C1,40,45
33944,2710.899999830872,1,1.0,0.0,I1,40,45
33945,1969.1149997524922,1,2.0,1.0,C2,40,45
33946,2822.445000056177,0,1.0,1.0,C1,40,45
33947,3519.894999917597,0,2.0,1.0,C2,40,45
33948,1559.150000102818,0,1.0,0.0,I1,40,45
33949,969.3749998696147,1,1.0,1.0,C1,40,45
33950,1765.5449998565018,1,1.0,1.0,C1,40,45
33951,1988.3849998004728,1,2.0,1.0,C2,40,45
33952,1034.990000072867,1,2.0,0.0,I2,40,45
33953,1546.0500000044706,1,1.0,1.0,C1,40,45
33954,1601.0199999436734,1,1.0,0.0,I1,40,45
33955,816.6000000201166,1,2.0,1.0,C2,40,45
33956,1487.3549998737872,1,2.0,1.0,C2,40,45
33957,1136.4049999974668,1,1.0,0.0,I1,40,45
33958,1192.5250003114345,1,2.0,0.0,I2,40,45
33959,1356.6700001247227,1,2.0,1.0,C2,40,45
33960,1311.9149999693034,1,2.0,0.0,I2,40,45
33961,986.6599999368193,1,2.0,0.0,I2,40,45
33962,1643.3650003746152,1,1.0,0.0,I1,40,45
33963,1390.9849999472501,0,1.0,0.0,I1,40,45
33964,1417.1249996870754,1,2.0,1.0,C2,40,45
33965,1089.6499999798834,1,1.0,1.0,C1,40,45
33966,1324.3499998934567,0,2.0,1.0,C2,40,45
33967,1402.7300002053382,0,1.0,0.0,I1,40,45
33968,1107.774999924004,0,1.0,1.0,C1,40,45
33969,1273.8250000402334,1,2.0,1.0,C2,40,45
33970,1341.2250000983474,0,2.0,0.0,I2,40,45
33971,1182.9149997793138,1,2.0,0.0,I2,40,45
33972,918.2599997147915,1,2.0,0.0,I2,40,45
33973,1275.5650002509356,1,2.0,0.0,I2,40,45
33974,818.7899999320508,1,2.0,0.0,I2,40,45
33975,2058.035000227392,0,1.0,0.0,I1,40,45
33976,971.5149998664856,0,2.0,0.0,I2,40,45
33977,904.1299996897577,1,1.0,0.0,I1,40,45
33978,1326.2349995784461,1,2.0,0.0,I2,40,45
33979,910.7649996876717,1,1.0,1.0,C1,40,45
33980,905.9999999590218,1,1.0,0.0,I1,40,45
33981,1627.6300000026822,1,2.0,0.0,I2,40,45
33982,1559.2800001613793,0,2.0,1.0,C2,40,45
33983,1266.8249998241665,1,1.0,1.0,C1,40,45
33984,3938.6649997904897,1,2.0,1.0,C2,40,45
33985,348.5550000332296,1,1.0,0.0,I1,40,45
33986,2371.834999881685,0,1.0,0.0,I1,40,45
33987,2504.344999790192,1,2.0,0.0,I2,40,45
33988,1524.4899997487664,1,2.0,0.0,I2,40,45
33989,1757.6350001618264,1,1.0,0.0,I1,40,45
33990,1110.3150001727042,1,1.0,0.0,I1,40,45
33991,1855.9250002726912,1,1.0,0.0,I1,40,45
33992,2416.944999713451,1,1.0,0.0,I1,40,45
33993,861.4900000393393,1,1.0,1.0,C1,40,45
33994,1374.4000000879169,1,1.0,1.0,C1,40,45
33995,1324.7700002975762,1,2.0,1.0,C2,40,45
33996,1201.349999755621,1,2.0,1.0,C2,40,45
33997,835.8800001442434,1,2.0,1.0,C2,40,45
33998,607.785000000149,1,1.0,1.0,C1,40,45
33999,887.984999921173,1,2.0,0.0,I2,40,45
34000,1483.7549999356272,1,1.0,0.0,I1,40,45
34001,2082.575000356883,0,1.0,0.0,I1,40,45
34002,1085.7499996200204,1,1.0,1.0,C1,40,45
34003,1624.7350000776348,1,1.0,1.0,C1,40,45
34004,1957.460000179708,1,2.0,1.0,C2,40,45
34005,1348.3949997462332,1,1.0,0.0,I1,40,45
34006,1140.5449998565018,1,1.0,1.0,C1,40,45
34007,994.9300000444057,1,1.0,1.0,C1,40,45
34008,612.0599997229874,1,1.0,1.0,C1,40,45
34009,559.9999995902182,1,2.0,0.0,I2,40,45
34010,1672.4199997261167,1,2.0,1.0,C2,40,45
34011,1188.5950001887975,1,2.0,1.0,C2,40,45
34012,1218.1600001640618,0,1.0,0.0,I1,40,45
34013,1683.3750000223513,1,2.0,0.0,I2,40,45
34014,1056.0149997472763,1,2.0,0.0,I2,40,45
34015,925.4350000992416,1,2.0,0.0,I2,40,45
34016,1003.1200000084937,1,1.0,1.0,C1,40,45
34017,1814.8650000803175,1,2.0,1.0,C2,40,45
34018,1244.270000141114,1,2.0,1.0,C2,40,45
34019,1974.0900001488626,1,2.0,0.0,I2,40,45
34020,1936.4000000059605,1,1.0,0.0,I1,40,45
34021,995.3650003299116,1,2.0,1.0,C2,40,45
34022,880.4500000551343,1,2.0,0.0,I2,40,45
34023,886.1850001849234,1,1.0,1.0,C1,40,45
34024,1560.9149998053906,1,1.0,1.0,C1,40,45
34025,1856.025000102818,0,1.0,0.0,I1,40,45
34026,1517.3499998636544,1,1.0,0.0,I1,40,45
34027,886.6500002332033,1,2.0,1.0,C2,40,45
34028,954.1100002825259,1,2.0,0.0,I2,40,45
34029,1157.055000308901,1,2.0,1.0,C2,40,45
34030,1210.8900002203882,1,2.0,0.0,I2,40,45
34031,752.1199998445809,1,1.0,0.0,I1,40,45
34032,1185.560000129044,1,2.0,1.0,C2,40,45
34033,1191.4450000040233,1,2.0,0.0,I2,40,45
34034,2017.8400003351276,1,2.0,1.0,C2,40,45
34035,1245.939999818802,1,1.0,1.0,C1,40,45
34036,1330.870000179857,1,1.0,1.0,C1,40,45
34037,1114.2200003378093,1,1.0,1.0,C1,40,45
34038,1198.4449997544286,1,1.0,1.0,C1,40,45
34039,1401.225000154227,1,1.0,0.0,I1,40,45
34040,1414.9449998512866,1,1.0,1.0,C1,40,45
34041,1212.1850000694396,1,2.0,0.0,I2,40,45
34042,1468.9700002782047,1,2.0,1.0,C2,40,45
34043,1334.9399999715388,1,2.0,0.0,I2,40,45
34044,1015.3149999678136,1,2.0,1.0,C2,40,45
34045,896.1400003172458,1,2.0,0.0,I2,40,45
34046,837.739999871701,1,2.0,0.0,I2,40,45
34047,1006.3950000330806,1,1.0,0.0,I1,40,45
34048,3033.2700000144537,1,2.0,1.0,C2,40,45
34049,1387.9350000061097,1,2.0,1.0,C2,40,45
34050,1724.500000011176,1,2.0,1.0,C2,40,45
34051,1779.670000076294,1,2.0,0.0,I2,40,45
34052,865.645000245422,1,2.0,0.0,I2,40,45
34053,796.4049996808171,1,2.0,1.0,C2,40,45
34054,1607.880000025034,0,2.0,0.0,I2,40,45
34055,1086.7350003682075,0,2.0,0.0,I2,40,45
34056,1473.0549999512732,1,1.0,1.0,C1,40,45
34057,948.1049999594687,1,2.0,0.0,I2,40,45
34058,1055.980000179261,1,1.0,1.0,C1,40,45
34059,759.0350001119078,1,1.0,0.0,I1,40,45
34060,808.0000001937151,1,1.0,0.0,I1,40,45
34061,1699.179999995977,1,2.0,1.0,C2,40,45
34062,1148.0950000695884,1,2.0,1.0,C2,40,45
34063,738.6500001884998,1,1.0,1.0,C1,40,45
34064,1231.7949999123814,1,1.0,0.0,I1,40,45
34065,2220.9399999119337,1,1.0,0.0,I1,40,45
34066,806.5199996344745,1,1.0,1.0,C1,40,45
34067,1276.8349996767938,1,1.0,1.0,C1,40,45
34068,926.6900001093744,1,2.0,0.0,I2,40,45
34069,1335.7350002042951,0,2.0,0.0,I2,40,45
34070,1060.215000063181,1,2.0,1.0,C2,40,45
34071,839.2549999989569,1,1.0,1.0,C1,40,45
34072,1018.354999832809,0,1.0,0.0,I1,40,45
34073,929.3349999934436,1,2.0,1.0,C2,40,45
34074,1004.1900002397597,1,1.0,1.0,C1,40,45
34075,708.7650001049042,1,1.0,1.0,C1,40,45
34076,1594.4699998944998,1,2.0,1.0,C2,40,45
34077,1063.8349996879697,1,2.0,1.0,C2,40,45
34078,1210.6150002218785,1,1.0,0.0,I1,40,45
34079,1686.869999859482,1,2.0,1.0,C2,40,45
34080,744.8100000619887,1,1.0,0.0,I1,40,45
34081,920.1799998991193,1,2.0,0.0,I2,40,45
34082,1551.030000206083,0,1.0,0.0,I1,40,45
34083,1519.3199999630453,1,1.0,0.0,I1,40,45
34084,1420.1249997131524,1,1.0,0.0,I1,40,45
34085,887.9350000061095,1,2.0,0.0,I2,40,45
34086,922.2050001844763,1,1.0,0.0,I1,40,45
34087,1016.8600003235042,1,1.0,0.0,I1,40,45
34088,1008.2149999216199,1,1.0,1.0,C1,40,45
34089,684.6099998801948,1,2.0,0.0,I2,40,45
34090,1508.565000258386,1,1.0,1.0,C1,40,45
34091,1427.7200000360608,1,2.0,1.0,C2,40,45
34092,1176.2799997814,1,2.0,0.0,I2,40,45
34093,899.0899999625981,1,2.0,0.0,I2,40,45
34094,1223.5349998809395,1,1.0,1.0,C1,40,45
34095,776.67500032112,1,2.0,0.0,I2,40,45
34096,829.8900001682341,1,1.0,1.0,C1,40,45
34097,959.4049998559058,1,1.0,0.0,I1,40,45
34098,730.1449999213219,1,1.0,1.0,C1,40,45
34099,719.25999969244,1,2.0,1.0,C2,40,45
34100,1113.8650001958013,1,1.0,0.0,I1,40,45
34101,1022.9200003668666,1,1.0,0.0,I1,40,45
34102,1033.4899998269977,1,1.0,0.0,I1,40,45
34103,600.6599999964237,1,1.0,1.0,C1,40,45
34104,880.9400000609457,1,1.0,1.0,C1,40,45
34105,1102.5249999947846,1,2.0,1.0,C2,40,45
34106,801.6049996949733,1,2.0,1.0,C2,40,45
34107,607.0900000631808,1,2.0,0.0,I2,40,45
34108,1049.5500001125038,1,2.0,1.0,C2,40,45
34109,865.2449999935925,1,1.0,1.0,C1,40,45
34110,742.494999896735,1,2.0,0.0,I2,40,45
34111,829.6050000935793,1,2.0,0.0,I2,40,45
34112,1974.289999809116,1,2.0,1.0,C2,40,45
34113,864.9199996143581,1,1.0,0.0,I1,40,45
34114,826.8349999561908,1,1.0,0.0,I1,40,45
34115,1109.0300003997984,0,2.0,0.0,I2,40,45
34116,958.1949999555943,1,2.0,1.0,C2,40,45
34117,640.9450001083312,1,2.0,0.0,I2,40,45
34118,629.8650000244379,1,1.0,0.0,I1,40,45
34119,870.129999704659,1,2.0,0.0,I2,40,45
34120,727.0549996756018,1,1.0,0.0,I1,40,45
34121,587.1649999171495,1,1.0,1.0,C1,40,45
34122,630.1799998618662,1,2.0,0.0,I2,40,45
34123,1217.7049997262657,1,1.0,0.0,I1,40,45
34124,990.4249999672174,1,2.0,1.0,C2,40,45
34125,826.8200000748037,1,2.0,0.0,I2,40,45
34126,631.5500000491737,1,1.0,0.0,I1,40,45
34127,1155.375000089407,1,1.0,0.0,I1,40,45
34128,668.7150001525879,1,2.0,0.0,I2,40,45
34129,2007.6750000007446,1,1.0,1.0,C1,40,45
34130,1008.6750001646576,1,2.0,1.0,C2,40,45
34131,1093.2950000278654,1,2.0,1.0,C2,40,45
34132,1266.6600001975896,1,2.0,1.0,C2,40,45
34133,941.6300002485514,1,2.0,0.0,I2,40,45
34134,665.6599999405444,1,2.0,0.0,I2,40,45
34135,810.4699999094009,1,2.0,0.0,I2,40,45
34136,1207.3749997653067,1,2.0,1.0,C2,40,45
34137,826.3849997892978,1,1.0,1.0,C1,40,45
34138,742.9700000211596,1,2.0,0.0,I2,40,45
34139,819.9700000695883,1,1.0,0.0,I1,40,45
34140,708.7499997578561,1,1.0,1.0,C1,40,45
34141,1035.2349998429418,0,2.0,0.0,I2,40,45
34142,995.8799998275937,1,2.0,1.0,C2,40,45
34143,893.1899997405707,0,1.0,1.0,C1,40,45
34144,974.7999999672174,1,1.0,1.0,C1,40,45
34145,775.0999997369945,1,1.0,1.0,C1,40,45
34146,792.4550003372133,1,2.0,1.0,C2,40,45
34147,804.2350001633168,0,2.0,0.0,I2,40,45
34148,864.654999691993,1,1.0,0.0,I1,40,45
34149,962.6950002275407,1,2.0,1.0,C2,40,45
34150,1334.9299998953936,1,1.0,0.0,I1,40,45
34151,724.3349999189377,1,1.0,1.0,C1,40,45
34152,1190.7500000670552,1,2.0,1.0,C2,40,45
34153,1031.4950002357364,1,2.0,0.0,I2,40,45
34154,837.7200001850722,1,1.0,0.0,I1,40,45
34155,664.905000012368,1,1.0,1.0,C1,40,45
34156,912.7150001004338,0,1.0,1.0,C1,40,45
34157,706.6450002603232,1,1.0,1.0,C1,40,45
34158,739.5949997007848,1,2.0,1.0,C2,40,45
34159,711.430000141263,1,1.0,1.0,C1,40,45
34160,751.7849998548628,1,2.0,0.0,I2,40,45
34161,643.4549996629357,1,1.0,0.0,I1,40,45
34162,953.8050000555812,1,2.0,1.0,C2,40,45
34163,1318.4349997900426,1,1.0,1.0,C1,40,45
34164,672.1649998798966,1,1.0,0.0,I1,40,45
34165,769.1100002266468,1,2.0,0.0,I2,40,45
34166,744.7399999946356,1,1.0,1.0,C1,40,45
34167,668.4550000354648,1,1.0,1.0,C1,40,45
34168,626.1799996718762,1,2.0,1.0,C2,40,45
34169,1469.640000257641,0,1.0,0.0,I1,40,45
34170,954.7299998812376,1,1.0,0.0,I1,40,45
34171,952.3499999195337,1,1.0,1.0,C1,40,45
34172,800.5349999293684,1,1.0,0.0,I1,40,45
34173,841.2950001657007,0,2.0,1.0,C2,40,45
34174,706.7200001329184,1,2.0,1.0,C2,40,45
34175,1319.5050000213087,1,2.0,0.0,I2,40,45
34176,1982.3050000704825,1,1.0,0.0,I1,40,45
34177,1408.069999888539,1,1.0,0.0,I1,40,45
34178,1483.310000039637,1,2.0,0.0,I2,40,45
34179,1373.5150001011787,1,2.0,1.0,C2,40,45
34180,2064.0700003132224,1,2.0,1.0,C2,40,45
34181,1491.4950001984837,1,2.0,1.0,C2,40,45
34182,2057.115000206977,1,2.0,1.0,C2,40,45
34183,897.9500001296402,1,1.0,1.0,C1,40,45
34184,885.0050000473857,1,1.0,0.0,I1,40,45
34185,818.2200002484024,1,2.0,0.0,I2,40,45
34186,948.2349995523692,1,1.0,1.0,C1,40,45
34187,826.3749997131526,1,2.0,1.0,C2,40,45
34188,1522.3749997094276,1,2.0,0.0,I2,40,45
34189,1654.9549996852875,1,1.0,0.0,I1,40,45
34190,1085.264999885112,1,1.0,1.0,C1,40,45
34191,964.6000000648199,1,1.0,1.0,C1,40,45
34192,691.8500000610949,1,2.0,0.0,I2,40,45
34193,1250.0249999575315,1,1.0,0.0,I1,40,45
34194,882.4700000695883,1,1.0,0.0,I1,40,45
34195,696.0549997165799,1,1.0,1.0,C1,40,45
34196,886.6650001145897,1,2.0,0.0,I2,40,45
34197,1101.0799999348822,1,1.0,0.0,I1,40,45
34198,810.4349998757242,1,2.0,1.0,C2,40,45
34199,866.694999858737,1,2.0,1.0,C2,40,45
34200,1389.5949996076529,1,1.0,0.0,I1,40,45
34201,1092.3850000835955,1,1.0,0.0,I1,40,45
34202,710.5350000783801,1,1.0,0.0,I1,40,45
34203,657.219999935478,1,1.0,1.0,C1,40,45
34204,970.6749999895693,1,1.0,0.0,I1,40,45
34205,567.1100001782179,1,2.0,0.0,I2,40,45
34206,938.289999961853,1,2.0,1.0,C2,40,45
34207,1205.2649999968708,1,2.0,1.0,C2,40,45
34208,1204.815000295639,1,1.0,1.0,C1,40,45
34209,724.7000001370908,1,2.0,0.0,I2,40,45
34210,978.995000012219,1,1.0,0.0,I1,40,45
34211,1298.8499999046326,1,1.0,1.0,C1,40,45
34212,857.4500000104307,1,1.0,1.0,C1,40,45
34213,685.714999679476,1,1.0,0.0,I1,40,45
34214,737.290000077337,1,1.0,1.0,C1,40,45
34215,804.9349999055264,0,2.0,0.0,I2,40,45
34216,1234.7099999897184,1,2.0,1.0,C2,40,45
34217,1375.7950002327561,1,2.0,0.0,I2,40,45
34218,1013.9050004072487,1,2.0,0.0,I2,40,45
34219,1330.5850001052022,0,1.0,0.0,I1,40,45
34220,975.4200000315905,1,2.0,1.0,C2,40,45
34221,1641.1300003528595,1,2.0,1.0,C2,40,45
34222,837.3349998146298,1,2.0,1.0,C2,40,45
34223,1091.1549995653334,1,2.0,1.0,C2,40,45
34224,994.1949998028576,1,2.0,0.0,I2,40,45
34225,1283.3449998870492,1,2.0,1.0,C2,40,45
34226,800.3549999557436,1,1.0,1.0,C1,40,45
34227,1302.164999768138,1,1.0,0.0,I1,40,45
34228,1122.5749999284744,1,1.0,1.0,C1,40,45
34229,1026.8950001336634,1,1.0,1.0,C1,40,45
34230,696.2100001983345,1,2.0,0.0,I2,40,45
34231,801.0249999351801,1,1.0,1.0,C1,40,45
34232,700.4500003531575,1,1.0,1.0,C1,40,45
34233,792.4150000326335,1,1.0,1.0,C1,40,45
34234,801.6650001518428,1,2.0,1.0,C2,40,45
34235,611.7600002326071,1,2.0,0.0,I2,40,45
34236,823.4799997881055,1,2.0,0.0,I2,40,45
34237,1142.374999821186,0,1.0,0.0,I1,40,45
34238,1100.4449999891224,0,2.0,0.0,I2,40,45
34239,683.4100000560284,1,2.0,0.0,I2,40,45
34240,1641.5950004011393,1,1.0,1.0,C1,40,45
34241,966.9599998742343,1,1.0,1.0,C1,40,45
34242,1114.2449998296795,1,2.0,0.0,I2,40,45
34243,725.8800002746284,1,1.0,0.0,I1,40,45
34244,1580.7449999265373,1,2.0,1.0,C2,40,45
34245,734.375,1,2.0,0.0,I2,40,45
34246,1150.6850002333522,0,1.0,0.0,I1,40,45
34247,649.4249999523163,1,2.0,0.0,I2,40,45
34248,1124.719999730587,1,1.0,0.0,I1,40,45
34249,1085.6900000944734,1,2.0,1.0,C2,40,45
34250,671.0649998858572,1,2.0,0.0,I2,40,45
34251,1209.6199998632073,1,2.0,0.0,I2,40,45
34252,706.6350001841784,1,2.0,1.0,C2,40,45
34253,777.9699997045099,1,2.0,1.0,C2,40,45
34254,673.0900001712142,1,1.0,1.0,C1,40,45
34255,539.02000002563,1,1.0,1.0,C1,40,45
34256,1220.9850000217555,1,1.0,0.0,I1,40,45
34257,668.3800001628697,1,1.0,0.0,I1,40,45
34258,679.380000103265,1,2.0,1.0,C2,40,45
34259,1040.7400000840423,1,1.0,0.0,I1,40,45
34260,887.2449998743832,1,2.0,1.0,C2,40,45
34261,643.8549999147654,1,1.0,0.0,I1,40,45
34262,872.5549997761847,1,2.0,0.0,I2,40,45
34263,753.2999999821187,1,2.0,1.0,C2,40,45
34264,893.5949997976422,1,1.0,1.0,C1,40,45
34265,804.0950000286102,1,1.0,1.0,C1,40,45
34266,779.9749998375772,1,1.0,1.0,C1,40,45
34267,741.2799997255206,1,1.0,0.0,I1,40,45
34268,674.7400001622736,1,1.0,1.0,C1,40,45
34269,782.3250000365077,1,1.0,1.0,C1,40,45
34270,679.0050002746284,1,2.0,1.0,C2,40,45
